"","mu","sigma","nu"
"283",120.133740211802,0.0913915068672677,0.938762264536369
"284",115.743640051752,0.0959043910105526,0.676112108917557
"285",127.878838364185,0.0835662583692724,1.42655707780621
"286",115.743640051752,0.0959043910105526,0.676112108917557
"287",151.273958576308,0.0613005761360109,3.11518977531807
"288",171.217122903958,0.0446589276474351,4.84139605881033
"289",148.420987177518,0.0638861481506974,2.89003257349891
"290",146.477262349996,0.0656701701813809,2.73992834581215
"291",172.43492725128,0.0437458879918674,4.95397440316205
"292",181.222113333027,0.0375966814776362,5.77954907099015
"293",105.091213220718,0.107074146136551,0.0757922834265516
"294",80.4694697370469,0.134390162692417,-1.16228353283824
"295",162.46088451883,0.0516066519201745,4.05334702313034
"296",144.498997001202,0.0675040118156417,2.58982473756491
"297",158.989114891698,0.0545291229618242,3.75313708613046
"298",158.989114891698,0.0545291229618242,3.75313708613046
"299",114.459573569204,0.0972342465536116,0.601070370252256
"300",158.989114891698,0.0545291229618242,3.75313708613046
"301",133.506287434726,0.0780058633704226,1.80179619395831
"302",114.459573569204,0.0972342465536116,0.601070370252256
"303",154.968085336892,0.058015188204039,3.41540024200933
"304",152.208900994134,0.0604621856233383,3.19024233481286
"305",155.421553466888,0.0576170939703456,3.45292657229916
"306",154.512838274534,0.0584160330186725,3.37787391259009
"307",175.653316529721,0.041401342825409,5.25418334583185
"308",167.103589871608,0.0478422732272636,4.4661348380577
"309",137.289047208275,0.074335227524083,2.06446891851745
"310",168.347223685072,0.046864150753268,4.57871322657873
"311",157.663335366871,0.0556672253965319,3.64055819019045
"312",157.663335366871,0.0556672253965319,3.64055819019045
"313",151.273958576308,0.0613005761360109,3.11518977531807
"314",106.470573372265,0.105609709824246,0.150830557824996
"315",165.431130376003,0.0491782664423711,4.31603026377819
"316",147.938245132924,0.0643275577269782,2.85250646598405
"317",166.687051288082,0.0481728298370699,4.42860870142261
"318",115.743640051752,0.0959043910105526,0.676112108917557
"319",150.80353386791,0.0617241209545079,3.07766351980207
"320",101.582877463838,0.110824696637622,-0.111801444128258
"321",122.571547679817,0.0889087141868821,1.08885085887304
"322",70.8372078500604,0.145966166888873,-1.61247537402988
"323",63.1420284564997,0.155769177901334,-1.96662384244902
"324",93.5696252758316,0.119544837014318,-0.524498609176317
"325",144.996850523852,0.067040805387602,2.62735057407498
"326",144.996850523852,0.067040805387602,2.62735057407498
"327",95.7943897184733,0.117100744393777,-0.411945987631766
"328",88.2710453682236,0.125447946980888,-0.787118418475086
"329",152.673463153296,0.0600473001770098,3.22776863434306
"330",145.492503253995,0.0665807774891518,2.66487645571084
"331",93.5696252758316,0.119544837014318,-0.524498609176317
"332",96.5295152413704,0.116297202187994,-0.3744282628158
"333",82.0490671734413,0.132552124891444,-1.08725098424472
"334",166.269477235945,0.0485056703708071,4.39108256046694
"335",154.055780130265,0.0588196474199565,3.34034758537333
"336",100.155743560475,0.112361447592203,-0.18683818374174
"337",86.7311882763903,0.127187473727107,-0.86215195639312
"338",108.513928296622,0.103450524281173,0.263388846012763
"339",63.1420284564997,0.155769177901334,-1.96662384244902
"340",105.091213220718,0.107074146136551,0.0757922834265516
"341",93.5696252758316,0.119544837014318,-0.524498609176317
"342",124.367418697859,0.0870909848936477,1.20141857113176
"343",140.951154632687,0.0708373197896894,2.32714532226348
"344",176.452606544347,0.0408351095734517,5.32923558816341
"345",97.2613692221783,0.115499173933806,-0.336910443070686
"346",89.0367824869834,0.124587125861835,-0.749601539925027
"347",158.989114891698,0.0545291229618242,3.75313708613046
"348",147.938245132924,0.0643275577269782,2.85250646598405
"349",120.747916080298,0.0907643831271919,0.976284227854253
"350",136.756199334579,0.0748488343760317,2.02694400328726
"351",115.743640051752,0.0959043910105526,0.676112108917557
